"BHID";"XCOLLAR";"YCOLLAR";"ZCOLLAR";"DEPTH";"TYPE";"BHT";"SOCIETY";"ORDRE";"Date";"STR";"RIG";"Filon";"PROJECT";"ANNEE";"MOIS";"PAD";"CONTRACTOR";"SEQUENCE";"MACHINE";"START_DATE";"FINISH_DATE"
BN-60-1C-SAT1-TWFR9;526885.99;407057.47;669.58;1.2;RN;"3";CMO;"2023";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR1;526828.94;407037.98;669.93;2.2;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR10;526840.63;407036.4;669.17;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR11;526841.99;407036.21;669.17;1.7;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR12;526843.97;407035.84;669.17;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR13;526845.04;407035.59;669.06;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR14;526850.04;407034.63;669.06;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR15;526854.12;407033.95;668.73;3.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR16;526856.35;407033.8;668.73;3.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR17;526859.99;407033.69;668.76;2.7;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR18;526861.5;407033.71;668.76;2.7;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR19;526866.08;407033.71;668.52;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR2;526831.62;407037.42;669.46;1.2;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR20;526868.6;407033.57;668.19;1.7;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR21;526870.3;407033.57;668.19;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR22;526873.28;407033.5;668.19;1.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR23;526877.5;407033.27;667.65;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR24;526882.1;407033.53;667.37;3.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR25;526885.03;407034.73;667.52;1.9;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR26;526888.32;407036.92;667.52;1.9;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR27;526890.06;407038.12;667.52;2.3;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR28;526891.71;407039.33;667.65;1.2;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR29;526893.42;407040.05;667.65;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR3;526832.28;407037.3;669.46;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR30;526894.74;407040.58;667.74;1.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR31;526897.05;407041.18;667.91;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR32;526898.15;407041.38;667.91;2.3;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR33;526899.68;407041.67;668.03;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR34;526900.8;407042.03;668.03;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR35;526902.51;407042.46;668.03;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR36;526903.77;407042.52;667.94;1.9;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR37;526906.43;407042.72;667.94;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR38;526907.63;407042.78;667.8;2.1;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR39;526909.4;407042.87;667.8;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR4;526833.22;407037.18;669.46;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR40;526910.65;407042.97;667.8;2.2;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR41;526912.57;407043.15;667.58;2.1;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR42;526913.98;407043.29;667.58;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR43;526915.87;407043.32;667.7;2.5;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR44;526917.28;407043.47;667.7;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR45;526919.85;407043.55;667.63;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR46;526927.62;407043.99;667.74;2.3;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR47;526929.85;407044.32;667.74;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR48;526930.58;407044.41;667.74;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR49;526931.28;407044.48;667.68;2.5;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR5;526833.92;407037.09;669.46;2.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR50;526931.77;407044.57;667.68;2.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR51;526932.5;407044.72;667.68;3.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR52;526933.49;407044.85;667.68;3.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR53;526936.36;407045.43;667.68;3.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR54;526937.51;407045.65;667.68;3.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR55;526938.57;407045.98;667.68;2.2;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR56;526939.18;407046.13;667.68;2.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR57;526940.35;407046.33;667.68;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR58;526941.46;407046.51;667.68;2.5;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR59;526942.85;407046.66;667.68;2.3;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR6;526835.47;407036.93;669.34;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR60;526943.89;407046.82;667.68;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR7;526836.21;407036.83;669.34;2.6;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR8;526836.99;407036.77;669.34;2.7;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TEFR9;526837.92;407036.68;669.34;2.5;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR1;526824.48;407038.83;670.23;1.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR10;526813.11;407039.64;669.93;0.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR12;526808.6136;407040.7346;670.0;1.2;RN;"3";CMO;"118";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR13;526807.0789;407040.9791;670.0;1.2;RN;"3";CMO;"118";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR14;526806.0127;407041.1624;670.0;1.3;RN;"3";CMO;"118";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR15;526804.9582;407041.317;670.0;2.4;RN;"3";CMO;"118";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR16;526803.7052;407041.5166;670.0;1.5;RN;"3";CMO;"118";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR2;526823.2;407038.97;669.95;1.8;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR3;526822.17;407039.21;669.95;1.5;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR4;526820.33;407039.35;669.91;1.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR5;526818.24;407039.41;669.93;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR6;526817.26;407039.5;669.93;1.4;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR7;526816.45;407039.55;669.93;2.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR8;526815.19;407039.55;669.93;0.7;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60-1C-SAT2-TWFR9;526814.23;407039.64;669.93;1.0;RN;"3";CMO;"2";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR1;527002.57;407042.17;663.82;2.2;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR10;527029.77;407038.74;661.97;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR11;527032.1;407038.95;661.45;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR12;527034.42;407039.4;661.24;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR13;527038.37;407040.11;660.43;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR14;527043.83;407040.12;659.58;2.3;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR15;527047.61;407038.77;658.52;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR16;527050.67;407038.39;666.56;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR17;527055.19;407036.92;656.8;1.9;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR18;527058.54;407035.42;655.56;3.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR19;527062.55;407034.25;655.22;3.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR2;527005.05;407041.95;663.23;0.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR20;527065.36;407033.39;654.24;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR21;527067.58;407032.97;654.0;2.9;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR22;527070.01;407033.01;653.98;3.5;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR23;527072.23;407032.89;653.98;3.5;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR24;527074.66;407032.47;653.98;3.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR25;527076.51;407031.63;653.48;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR26;527078.17;407030.49;653.15;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR27;527080.51;407027.91;652.91;3.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR28;527083.33;407026.27;652.91;2.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR29;527085.6;407025.53;652.69;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR3;527008.1;407041.54;663.22;1.3;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR30;527087.29;407024.73;652.46;2.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR4;527010.49;407041.16;662.91;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR5;527013.29;407040.51;662.61;2.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR6;527015.57;407039.89;662.45;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR7;527018.06;407039.19;662.15;2.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR8;527023.14;407038.78;662.13;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EST-TREFR9;527027.48;407038.83;661.97;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR1;527077.95;407032.3;654.06;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR10;527106.9;407032.64;653.84;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR11;527109.26;407032.33;653.84;3.2;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR12;527111.78;407031.55;654.35;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR13;527115.06;407030.45;654.62;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR14;527117.66;407030.21;655.16;2.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR142;527120.23;407029.94;655.16;2.9;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR15;527123.49;407029.86;655.72;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR16;527126.38;407029.96;655.87;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR17;527129.3;407030.8;656.05;2.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR18;527132.02;407032.85;655.98;2.2;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR19;527134.1;407033.97;656.91;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR2;527081.34;407032.9;654.1;1.3;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR20;527137.64;407035.27;657.12;1.5;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR21;527140.27;407036.78;657.12;1.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR3;527083.48;407032.51;654.1;3.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR4;527087.73;407030.67;654.17;3.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR5;527091.03;407029.25;654.03;3.5;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR6;527095.83;407029.08;653.93;2.2;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR7;527098.45;407030.19;654.01;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR8;527100.77;407031.18;653.93;2.5;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60PPL-EXST-TREFR9;527104.45;407032.04;653.83;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR10;525498.47;407120.83;669.25;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR11;525500.37;407120.88;669.25;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR12;525502.44;407120.7;669.25;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR13;525504.56;407120.74;669.25;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR14;525506.1;407120.61;669.25;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR15;525507.18;407120.61;669.25;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR16;525508.85;407120.56;669.25;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR17;525510.3;407120.56;669.25;1.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR18;525511.88;407120.43;669.25;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR4;525485.7;407120.61;669.25;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR5;525487.77;407120.7;669.25;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR6;525490.71;407120.83;669.25;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-60TrT06EFR7;525492.56;407120.97;669.25;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR1;526864.18;407026.71;661.9;3.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR10;526895.05;407033.55;659.88;2.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR11;526898.33;407035.62;659.78;1.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR12;526900.89;407036.08;660.0;2.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR13;526903.82;407035.73;660.0;2.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR14;526906.1;407035.73;660.0;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR15;526909.01;407036.69;660.0;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR16;526911.54;407036.95;660.0;2.33;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR17;526913.92;407037.19;660.0;3.2;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR18;526915.79;407037.48;660.0;3.82;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR19;526918.16;407037.83;660.0;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR2;526869.44;407026.3;660.67;3.5;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR20;526919.87;407038.06;660.0;2.54;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR21;526922.66;407038.79;660.0;2.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR22;526924.81;407039.37;660.0;2.43;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR23;526927.0;407039.66;660.0;2.63;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR24;526929.79;407039.4;660.0;1.1;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR25;526932.12;407039.02;660.0;3.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR26;526934.44;407038.44;660.0;2.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR27;526936.35;407038.42;660.0;2.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR3;526873.3;407025.8;660.5;3.9;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR4;526876.45;407026.67;660.22;2.9;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR6;526881.13;407028.69;660.32;1.3;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR7;526884.43;407029.55;660.21;3.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR8;526887.05;407030.67;660.14;1.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TREFR9;526891.02;407031.76;660.18;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR1;526857.98;407026.18;661.62;2.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR10;526841.23;407030.36;660.55;1.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR11;526839.4;407030.62;660.0;1.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR12;526837.34;407030.69;660.0;1.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR13;526835.28;407030.59;660.0;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR14;526832.73;407031.24;660.0;0.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR15;526830.64;407031.63;660.0;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR16;526828.62;407031.93;660.0;1.9;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR17;526826.79;407031.96;660.0;2.52;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR18;526823.95;407032.19;660.0;2.39;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR19;526821.22;407032.79;660.0;2.6;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR20;526819.13;407033.16;660.0;3.0;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR21;526816.55;407033.35;660.0;1.7;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR22;526813.87;407033.52;660.0;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR3;526854.68;407027.13;661.54;1.3;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR4;526851.71;407028.27;661.37;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR7;526848.88;407028.92;660.57;1.8;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR8;526846.17;407029.54;660.72;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-68PPL-TRWFR9;526843.45;407029.9;660.66;1.4;RN;"3";CMO;"124";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR1;526474.6;407043.58;658.5;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR10;526487.87;407038.78;658.5;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR11;526489.33;407038.26;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR12;526491.06;407037.75;658.5;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR13;526492.36;407037.31;658.5;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR14;526493.86;407036.68;658.5;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR15;526494.87;407036.2;658.5;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR16;526496.38;407035.47;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR17;526498.09;407034.36;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR18;526499.79;407034.13;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR19;526501.68;407033.79;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR2;526475.85;407043.3;658.5;0.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR20;526503.77;407033.95;658.5;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR21;526505.32;407033.91;658.5;0.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR23;526509.35;407034.53;658.5;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR3;526477.54;407042.47;658.5;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR4;526478.91;407041.88;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-70FoTrEFR5;526480.13;407041.41;658.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
